Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Environment:Site Outdoor Air Barometric Pressure [Pa](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Sky Temperature [C](Hourly),Environment:Site Horizontal Infrared Radiation Rate per Area [W/m2](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Ground Temperature [C](Hourly),Environment:Site Outdoor Air Density [kg/m3](Hourly),Environment:Site Mains Water Temperature [C](Hourly),LIVING_1:Zone Total Internal Latent Gain Energy [J](Hourly),LIVING_1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),WALLEAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALLWEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALLSOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALLNORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),HORIZONTAL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),LIVING_1:Zone Mean Air Temperature [C](Hourly),LIVING_1:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](Hourly),UNFINISHEDATTIC:Zone Mean Air Temperature [C](Hourly),UNFINISHEDATTIC:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](Hourly),UNFINISHEDATTIC:Zone Infiltration Current Density Volume Flow Rate [m3/s](Hourly),LIVING_1:Zone Infiltration Latent Heat Loss Energy [J](Hourly),LIVING_1:Zone Infiltration Latent Heat Gain Energy [J](Hourly),LIVING_1:Zone Ventilation Latent Heat Loss Energy [J](Hourly),LIVING_1:Zone Ventilation Latent Heat Gain Energy [J](Hourly),EMS:Zone Infil Flow Rate_1 [m3/s](Hourly),EMS:Zone Infil/MechVent Flow Rate_1 [m3/s](Hourly),EMS:Whole House Fan Vent Flow Rate_1 [m3/s](Hourly),EMS:Range Hood Fan Vent Flow Rate_1 [m3/s](Hourly),EMS:Bath Exhaust Fan Vent Flow Rate_1 [m3/s](Hourly),EMS:Clothes Dryer Exhaust Fan Vent Flow Rate_1 [m3/s](Hourly),EMS:Local Wind Speed_1 [m/s](Hourly),EMS:Zone Natural Ventilation Flow Rate_1 [m3/s](Hourly),EMS:HPWH_sens_clg_OutputVariable_1 [J](Hourly),EMS:HPWH_lat_clg_OutputVariable_1 [J](Hourly),LIVING_1:Zone Air Relative Humidity [%](Hourly),LIVING_1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),LIVING_1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),UNFINISHEDATTIC:Zone Air Relative Humidity [%](Hourly),DOMESTIC HOT WATER_1:Water Use Connections Hot Water Volume [m3](Hourly),DOMESTIC HOT WATER_1:Water Use Connections Cold Water Volume [m3](Hourly),DOMESTIC HOT WATER_1:Water Use Connections Hot Water Temperature [C](Hourly),LIVING SUPPLY NODE_1:System Node Current Density Volume Flow Rate [m3/s](Hourly),AIR SUPPLY OUTLET NODE_1:System Node Temperature [C](Hourly),AIR SUPPLY OUTLET NODE_1:System Node Current Density Volume Flow Rate [m3/s](Hourly),WATER HEATER USE INLET NODE_1:System Node Temperature [C](Hourly),COOLING:ELECTRICITY_1 [J](Hourly),CustomCrankcaseHeater_1:InteriorEquipment:Electricity [J](Hourly),HEATING:ELECTRICITY_1 [J](Hourly),HEATINGSUPP:ELECTRICITY_1 [J](Hourly),COOLING HVAC FAN PUMP_1 [J](Hourly),HEATING HVAC FAN PUMP_1 [J](Hourly),WATERHEATING:ELECTRICITY_1 [J](Hourly),SDHWPUMP:ELECTRICITY_1 [J](Hourly),HPWHFAN:ELECTRICITY_1 [J](Hourly),TOTALLIGHTS:ELECTRICITY_1 [J](Hourly),Appl_1:InteriorEquipment:Electricity [J](Hourly),VentFans_1:InteriorEquipment:Electricity [J](Hourly),Misc_1:InteriorEquipment:Electricity [J](Hourly),HEATING:GAS_1 [J](Hourly),WATERHEATING:GAS_1 [J](Hourly),Misc_1:InteriorEquipment:Gas [J](Hourly),HEATING:FUELOIL_1 [m3](Hourly),WATERHEATING:FUELOIL_1 [m3](Hourly),HEATING:PROPANE_1 [m3](Hourly),WATERHEATING:PROPANE_1 [m3](Hourly),PV:ELECTRICITY_1 [J](Hourly),METERDELIVEREDHEATINGTOZONE_1 [J](Hourly),METERDELIVEREDHEATINGSUPP_1 [J](Hourly),METERHEATINGDUCTLOSSES_1 [J](Hourly),METERDELIVEREDCOOLINGSENS_1 [J](Hourly),METERDELIVEREDCOOLINGLATENTHVAC_1 [J](Hourly),METERDELIVEREDCOOLINGLATENTDEHUM_1 [J](Hourly),METERCOOLINGDUCTLOSSESSENS_1 [J](Hourly),METERCOOLINGDUCTLOSSESLATENT_1 [J](Hourly),METERDHWDELIVERED_1 [J](Hourly),METERPIPELOSSESUNIT_1 [J](Hourly),ELECTRICITY:UNIT_1 [J](Hourly),GAS:UNIT_1 [J](Hourly),PROPANE:UNIT_1 [m3](Hourly),FUELOIL:UNIT_1 [m3](Hourly) 
 06/20  15:00:00,30.0,16.908333333333336,26.236821694838125,0.020535864602424456,99699.55452078919,2.308333333333333,111.66666666666667,23.09118093542091,436.75,238.75,49.16666666666666,19.70732751216477,1.1093165422983904,26.059522780414445,360576.0511150945,2309003.585579244,127.74075880970429,118.01333436499458,177.71831916009027,118.01333436499455,278.17591667300868,21.748866658617215,0.01030274545979313,38.31821734856596,0.015370382536707287,0.3723016717147969,0.0,1315636.1029967347,0.0,0.0,0.012796131393754214,0.012796131393754214,0.0,0.0,0.0,0.0,1.2130081720862949,0.0,0.0,0.0,62.37486297165713,21.666666666666669,21.666666666666669,36.09527200624978,0.001174876019864547,0.0004115606934087031,50.27883238144497,0.9751291306199468,18.190484441671076,0.9751291306199468,26.059522780414445,4762082.534319276,0.0,0.0,0.0,4205712.178889414,0.0,0.0,0.0,0.0,617555.6236345281,1114820.945213845,0.0,455801.2322618676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15032909.010084156,2541051.0204829138,0.0,6938471.711638334,147531.38556592418,114547.94492499565,146859.91860319524,11155972.514318932,0.0,0.0,0.0 
 06/20  16:00:00,30.0,16.991666666666668,28.917267606296535,0.02547213311267642,99652.29505134537,2.1,131.66666666666667,21.711958440224796,428.5833333333333,225.33333333333335,9.833333333333333,19.70732751216477,1.1003142254111922,26.059522780414445,443793.6816763586,2053541.4304777403,112.00154030593859,113.18688847313404,148.01657388826414,110.06906087113681,229.39645301312764,21.666446226265675,0.010274354409338148,31.650864064928727,0.016408824895672738,0.21723582953470034,0.0,1998114.5332380152,0.0,0.0,0.012970684978905911,0.012970684978905911,0.0,0.0,0.0,0.0,1.1035309002373513,0.0,0.0,0.0,62.49026006661226,21.666666666666669,21.666666666666669,55.109556477870778,0.002866628198428095,0.001333425545803576,51.04551383680072,0.8277478487259627,18.03168457180992,0.8277478487259627,26.05952278041445,4083486.4229090556,0.0,0.0,0.0,3059295.7305304936,0.0,0.0,0.0,0.0,630755.8202028467,1288827.5165288763,0.0,475618.67714281837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14240891.04536646,2319078.613265302,0.0,4186050.1948179488,137805.17321135969,303262.97982830708,195798.25895094296,9537984.16731409,0.0,0.0,0.0 
 06/20  17:00:00,30.0,16.908333333333336,28.65074980151846,0.02495638283266867,99613.1837662884,0.875,58.333333333333339,21.983803369074847,430.1666666666667,181.83333333333335,44.25,19.70732751216477,1.1007594069977894,26.059522780414445,635820.450999121,1994472.3096992863,90.72205082837719,107.04282514031348,184.08811997853022,88.9279491069352,201.05663370461546,21.665961815911517,0.01037196090094817,30.411779341358814,0.016891434397317129,0.09914722545580834,0.0,7537298.565671908,0.0,0.0,0.003803001604633871,0.050997745604633878,0.0,0.047194744000000007,0.0,0.0,0.459804541765563,0.0,0.0,0.0,63.051240470681118,21.666666666666669,21.666666666666669,60.58756548909803,0.0,0.0,51.763581022718707,0.8143758832140819,17.94176303034561,0.8143758832140819,26.059522780414445,4021478.850679136,0.0,0.0,0.0,2862622.2155190717,0.0,0.0,0.0,0.0,674717.6834872452,1563906.353311257,90000.0,515253.56690472006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14433027.211996643,2826657.3025109434,0.0,3475322.185227222,148575.69081045653,0.0,258744.638003734,9727978.669901429,0.0,0.0,0.0 
 06/20  18:00:00,29.650000000000003,16.991666666666668,28.116479648763247,0.02407765015260344,99562.66502308985,0.0,0.0,22.62417216646142,433.9166666666667,77.66666666666667,4.916666666666665,19.70732751216477,1.1029708080276582,26.059522780414445,789781.0986782658,741943.7732624126,39.67557525494642,43.154909367950249,53.27099745124159,39.05979100643324,78.68383871513635,21.666010729059527,0.010427933478411039,31.266361685203536,0.017210628773940988,0.13773347450869814,0.0,1426688.183369221,0.0,0.0,0.010299380189437458,0.010299380189437458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.35360805312686,21.666666666666669,21.666666666666669,58.73293622525011,0.01262442279096626,0.005830734581068007,51.51723435622736,0.6424659491111111,17.9426356596611,0.6424659491111111,26.05952278041445,3188530.602319501,0.0,0.0,0.0,2619696.527850382,0.0,2078080.2160100346,0.0,0.0,784552.4942837495,1405192.3509844116,18000.0,525162.2893451954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10828520.602687072,2461105.048052092,0.0,3131855.421320921,132251.54379866538,1332546.2859921789,307727.8759114339,10619214.480793274,0.0,0.0,0.0 
 06/20  19:00:00,29.400000000000003,17.55,27.48275201648185,0.02299537399090515,99521.10928271683,0.875,75.83333333333333,22.979451613855987,436.0,22.333333333333333,0.0,19.70732751216477,1.105273212183148,26.059522780414445,666441.379100593,227065.082440467,11.397999093091512,13.789961139095532,16.648926107625145,11.225552421574234,22.151199636146328,21.66608177589824,0.010416001740862635,30.275286094247844,0.01766299279312134,0.1374566024292737,0.0,1474847.8329042423,0.0,0.0,0.01155854282595939,0.01155854282595939,0.0,0.0,0.0,0.0,0.4598045417655629,0.0,0.0,0.0,63.255622172989969,21.666666666666669,21.666666666666669,63.73953642378271,0.006144022937930814,0.0030474048923418266,51.779857402991108,0.5727169542541736,17.921014655403888,0.5727169542541736,26.059522780414445,2841063.887677137,0.0,0.0,0.0,2272176.0476788899,0.0,0.0,0.0,0.0,985917.9848911038,1140092.358435631,0.0,495436.12202376927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9878438.783407679,2212134.0927317596,0.0,2574565.497699493,113461.46723232535,663662.8868174692,293719.83720639048,7734686.400706531,0.0,0.0,0.0 
 06/20  20:00:00,28.46666666666667,17.8,26.72577059679225,0.022003384751611223,99503.18327706575,0.625,54.166666666666667,22.382063370685264,432.5,0.0,0.0,19.70732751216477,1.1102036598788384,26.059522780414445,594266.4345289933,0.0,0.0,0.0,0.0,0.0,0.0,21.66630435377236,0.010409493696782487,28.596847199531397,0.01786905066585177,0.07956258261423383,0.0,1259040.9471688639,0.0,0.0,0.01062949373524856,0.01062949373524856,0.0,0.0,0.0,0.0,0.3284318155468307,0.0,0.0,0.0,63.20450171978619,21.666666666666669,21.666666666666669,71.00882730055999,0.0002655736916428618,0.00013389516234862392,52.05353375737817,0.4936148297945957,17.878958806407707,0.4936148297945957,26.059522780414445,2417635.174155728,0.0,0.0,0.0,2149264.9399084385,0.0,0.0,0.0,0.0,1243873.1114189816,1032774.4575447479,0.0,465709.95470234318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8769535.508726005,1886176.022427924,0.0,1982663.2788213776,101824.72394156562,28843.467819057187,265748.6573562557,7309257.637730239,0.0,0.0,0.0 
 06/20  21:00:00,27.15833333333333,17.158333333333336,25.893431528936348,0.021076464670821316,99521.92410115553,0.875,81.66666666666667,21.553616607139618,427.6666666666667,0.0,0.0,19.70732751216477,1.116857321577087,26.059522780414445,617785.7932693937,0.0,0.0,0.0,0.0,0.0,0.0,21.666216850649904,0.010399004919991016,26.802877191489416,0.017887525610902293,0.07661269922698093,0.0,1071718.8115643725,0.0,0.0,0.00979885407792588,0.00979885407792588,0.0,0.0,0.0,0.0,0.4598045417655629,0.0,0.0,0.0,63.15409057763517,21.666666666666669,21.666666666666669,78.9302999724477,0.0,0.0,51.993563984004847,0.42863449878123496,17.825716984545854,0.42863449878123496,26.059522780414445,2055748.4133017928,0.0,0.0,0.0,1577009.715305752,0.0,0.0,0.0,0.0,1442586.4898493624,1001045.3017271666,0.0,445892.50982139227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7920075.696988594,1778921.6599186592,0.0,1454845.1475240179,92081.19559622366,0.0,216810.31700850806,6522282.430005466,0.0,0.0,0.0 
 06/20  22:00:00,25.066666666666668,17.341666666666666,24.361756138743706,0.01937130655731958,99566.7391152833,0.625,58.333333333333339,17.624865791158745,405.5833333333333,0.0,0.0,19.70732751216477,1.1281988883045402,26.059522780414445,587899.7616440499,0.0,0.0,0.0,0.0,0.0,0.0,21.6662919081234,0.010389192686280073,25.32198687000378,0.017931447236989818,0.09619168289674873,0.0,617627.9257086805,0.0,0.0,0.006536637884529496,0.006536637884529496,0.0,0.0,0.0,0.0,0.3284318155468307,0.0,0.0,0.0,63.12359941424546,21.666666666666669,21.666666666666669,86.39900066170299,0.0,0.0,51.993563984004847,0.3414481649654954,17.75780701671336,0.3414481649654954,26.059522780414445,1586854.9305289442,0.0,0.0,0.0,1526732.475629883,0.0,0.0,0.0,0.0,1049900.7880349942,847068.000930534,0.0,396348.89761901539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6487253.569026067,1503501.506793839,0.0,1026335.8542774213,80011.52466717063,0.0,188839.1371583733,5406905.092743371,0.0,0.0,0.0 
 06/20  23:00:00,23.25833333333333,17.8,22.821999019265424,0.017680997129715098,99598.51703439205,0.0,0.0,13.6085570549848,383.4166666666667,0.0,0.0,19.70732751216477,1.1384346229316916,26.059522780414445,552845.8410611269,0.0,0.0,0.0,0.0,0.0,0.0,21.666379534161555,0.01037132538725698,23.56914291866197,0.017888677867470876,0.07883000646227141,0.0,244268.44761422094,0.0,0.0,0.0031782516841725335,0.0031782516841725335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.036597099083,21.666666666666669,21.666666666666669,95.76298524854274,0.0,0.0,51.993563984004847,0.24899876561209415,17.695429669056649,0.24899876561209415,26.059522780414445,1128335.3647565814,0.0,0.0,0.0,950267.211829938,0.0,0.0,0.0,0.0,467434.82214409086,603791.3895080226,0.0,356714.00785711387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4907408.10685534,1150669.2531785265,0.0,606239.4890479769,62264.3539458336,0.0,104880.70004801713,3506542.7960957468,0.0,0.0,0.0 
 06/20  24:00:00,21.808333333333338,17.45,21.4053339534598,0.016185814219369055,99572.44284435408,0.0,0.0,11.596658999454079,372.75,0.0,0.0,19.70732751216477,1.1464131896770924,26.059522780414445,524945.3011245565,0.0,0.0,0.0,0.0,0.0,0.0,21.666511712560039,0.010358387033120349,21.723933019960766,0.01669081264682139,0.03927591565409223,0.0,55024.520439188535,0.0,0.0,0.000884854546707104,0.000884854546707104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.942261263186427,21.666666666666669,21.666666666666669,99.9958387456313,0.0,0.0,51.993563984004847,0.1792615959779198,17.63828420522698,0.1792615959779198,26.059522780414445,797722.9390910831,0.0,0.0,0.0,821523.8466794188,0.0,0.0,0.0,0.0,232101.3385102575,439836.7319688784,0.0,346805.2854166385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3656742.2501912896,827564.1693024293,0.0,328209.88156247636,46760.81506964237,0.0,27971.179850134722,2637990.1416662766,0.0,0.0,0.0 
 06/21  01:00:00,20.808333333333338,17.2,20.66463095710999,0.015546457730826807,99553.70202026429,0.0,0.0,11.105592649868607,370.1666666666667,0.0,0.0,19.70732751216477,1.1512457953995135,26.119058277051669,509853.6926188616,0.0,0.0,0.0,0.0,0.0,0.0,21.666483840424268,0.010349865494316572,19.929226926957104,0.014901139309334857,0.08566439724512405,0.0,136106.22829331493,0.0,0.0,0.002488396623191395,0.002488396623191395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.87959461909364,21.666666666666669,21.666666666666669,100.0,0.0,0.0,51.993563984004847,0.12659664789955187,17.59544490079524,0.12659664789955187,26.059522780414445,556758.5614247572,0.0,0.0,0.0,490645.1964759274,0.0,0.0,0.0,0.0,139260.80310615444,392459.01605752939,0.0,326987.8405356877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2674920.3888290885,625994.4298583437,0.0,148918.6085872249,34066.604610726565,0.0,14008.038705043386,1906111.4176000565,0.0,0.0,0.0 
 06/21  02:00:00,20.599999999999999,17.2,20.40013771585814,0.015265540152107982,99546.36865431612,0.0,0.0,11.041578182703552,369.8333333333333,0.0,0.0,19.70732751216477,1.152484995688953,26.119058277051669,494324.4120854895,0.0,0.0,0.0,0.0,0.0,0.0,21.666524461203115,0.01035507871512892,18.871512374318319,0.013928528997623606,0.13545893176926925,0.0,190278.93347105495,0.0,0.0,0.0036826971291139805,0.0036826971291139805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.90595663745128,21.666666666666669,21.666666666666669,100.0,0.0,0.0,51.993563984004847,0.0856586551832088,17.575157548285444,0.0856586551832088,26.059522780414445,376673.33644240177,0.0,0.0,0.0,372957.700026042,0.0,0.0,0.0,0.0,92840.53540410292,351757.0998785899,0.0,317079.1180952123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1843574.37834756,432362.59012255669,0.0,65753.64047670842,23676.978293858232,0.0,3502.0096762608546,1511307.789846349,0.0,0.0,0.0 
 06/21  03:00:00,20.25,16.908333333333336,20.108141442708705,0.015009770233914423,99538.22046992927,0.0,0.0,10.993680871654112,369.5833333333333,0.0,0.0,19.70732751216477,1.15422901698889,26.119058277051669,486188.3945592726,0.0,0.0,0.0,0.0,0.0,0.0,21.666561535454293,0.0103694574939519,18.193462491484075,0.013337718889428382,0.14991741937594026,0.0,257258.54151351736,0.0,0.0,0.005260365894815387,0.005260365894815387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.9865757970175,21.666666666666669,21.666666666666669,100.0,0.0,0.0,51.993563984004847,0.05980019124299101,17.560803472290904,0.05980019124299101,26.059522780414445,262240.1380609542,0.0,0.0,0.0,259314.78410483793,0.0,0.0,0.0,0.0,92840.53540410292,324191.7010100316,0.0,307170.39565473698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301250.4038655698,306792.1849216275,0.0,30460.022705837735,16739.65979103098,0.0,3502.0096762608546,1245757.5542346638,0.0,0.0,0.0 
 06/21  04:00:00,19.650000000000003,16.991666666666668,19.649991192965208,0.014637832505440046,99538.22046992927,0.0,0.0,10.961641198264625,369.4166666666667,0.0,0.0,19.70732751216477,1.157270177922913,26.119058277051669,484992.36053166157,0.0,0.0,0.0,0.0,0.0,0.0,21.66660614856443,0.010393356103536832,17.604042088197838,0.012841513660265829,0.15023741154011703,0.0,337331.5656574087,0.0,0.0,0.0075429101111902968,0.0075429101111902968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.12918302351591,21.666666666666669,21.666666666666669,100.0,0.0,0.0,51.993563984004847,0.03396928741493823,17.549809263556197,0.03396928741493823,26.059522780414445,148080.9845141584,0.0,0.0,0.0,156531.8800611558,0.0,1412151.595254657,0.0,0.0,95823.4384582562,349387.453537436,0.0,317079.1180952123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745664.7260536391,177725.52357200406,0.0,10623.565663957297,10403.971546915862,0.0,14008.038705043386,2479054.469920876,0.0,0.0,0.0 
 06/21  05:00:00,19.400000000000003,16.908333333333336,19.140888762098596,0.01405992662730076,99555.33165714168,0.0,0.0,11.5509902591061,372.5,8.722222222222222,14.583333333333334,19.70732751216477,1.159510287084693,26.119058277051669,487994.31749913058,267852.18681971609,4.6035845867847799,17.683778961266623,4.6035845867847799,30.963418347969396,9.340530917571409,21.666623555612305,0.01042365783181321,17.206244274089387,0.012513616448792753,0.1575679983391439,0.0,328787.95469229746,0.0,0.0,0.00854052277964758,0.00854052277964758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.32102187505712,21.666666666666669,21.666666666666669,100.0,0.0,0.0,51.993563984004847,0.02437383806373113,17.551826597911494,0.02437383806373113,26.059522780414445,105974.55174502953,0.0,0.0,0.0,101344.23191470538,0.0,0.0,0.0,0.0,246346.02086717974,386715.1269940685,0.0,326987.8405356877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538869.5068568079,130719.1364113654,0.0,2838.2670972115625,6952.6225668429615,0.0,97921.57825544752,1167367.7720566709,0.0,0.0,0.0 
 06/21  06:00:00,19.400000000000003,16.700000000000004,19.02020180533217,0.013894611905922528,99596.07257907599,0.0,0.0,12.909380913754357,379.6666666666667,66.83333333333333,127.41666666666667,19.70732751216477,1.160286251984776,26.119058277051669,518513.0967543521,1820860.2670795522,38.23112795278041,106.18022697254962,38.23112795278041,218.0337759182585,91.27470715688696,21.66660622585334,0.010485875668082587,17.56679091080505,0.01253197308314121,0.15153810838070604,0.0,1735998.442796045,0.0,0.0,0.0008636522506558671,0.04805839625065587,0.0,0.0,0.047194744000000007,0.0,0.0,0.0,0.0,0.0,63.71885660152069,21.666666666666669,21.666666666666669,97.94487886588324,0.0010143487480522792,0.0005150209860793303,52.00690896618025,0.03271616484170186,17.56504634054473,0.03271616484170186,26.06223407238724,142234.87755135407,0.0,0.0,0.0,118407.0788928686,0.0,0.0,0.0,0.0,578352.4539324927,562586.6233080033,90000.0,366622.7302975892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718934.5786212026,180393.04332849774,0.0,5137.544301209757,8499.39132447376,110046.85295213314,335699.0557615686,1858203.7639823079,0.0,0.0,0.0 
 06/21  07:00:00,20.741666666666668,16.991666666666668,19.35357983331424,0.013770410368986184,99633.55422725556,0.0,0.0,15.99417122197176,396.4166666666667,135.33333333333335,299.75,19.70732751216477,1.1556548473117932,26.119058277051669,509815.12735967218,3328378.6330458468,81.52517245587625,167.61077794978648,81.52517245587625,434.07235859020286,249.15450921892634,21.666584970427196,0.010522575108445988,19.948422197798988,0.012624475035754353,0.1076605549524192,0.0,114747.90528232842,0.0,0.0,0.0032567165052022927,0.0032567165052022927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.96228550123828,21.666666666666669,21.666666666666669,85.28872258582119,0.0,0.0,52.13759181590587,0.10725568129563874,17.61256444186171,0.10725568129563874,26.08878482815562,473290.3238883234,0.0,0.0,0.0,443638.21184226198,0.0,0.0,0.0,0.0,731890.1211592744,811031.5880606914,18000.0,416166.34249996618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2252739.745548869,539379.9052176689,0.0,89661.09829017012,26693.892093704795,0.0,356666.2162591815,2894016.5874505175,0.0,0.0,0.0 
 06/21  08:00:00,23.275000000000003,17.55,20.534079683139713,0.014320894869278312,99662.88769104828,0.0,0.0,18.681191249792638,411.25,200.91666666666667,433.1666666666667,19.70732751216477,1.1451284581671165,26.119058277051669,339276.3501966387,4575332.650795493,124.18788128507707,179.0213498215497,124.18788128507707,596.2378689678163,444.9336334943946,21.666573556499544,0.010509731933233,25.83084640481255,0.012708748142107764,0.15920248393310097,0.0,169448.68453281869,0.0,0.0,0.00407922598414238,0.00407922598414238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.90436529529515,21.666666666666669,21.666666666666669,60.34998984889109,0.0031728804584307765,0.001590225711043629,52.01749766905879,0.18151041832177929,17.654609845402736,0.18151041832177929,26.101117405675678,829207.5249326773,0.0,0.0,0.0,717344.7382160461,0.0,0.0,0.0,0.0,725319.7866860103,994798.5626426262,0.0,426075.06494044148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3450403.8287037548,819626.0196407063,0.0,477242.5920766069,44557.05607282452,342732.5861951713,342658.1775541382,3692745.6774178019,0.0,0.0,0.0 
 06/21  09:00:00,25.391666666666667,17.158333333333336,21.655716445980887,0.015026571333261602,99669.40623855777,0.875,81.66666666666667,20.265033824875514,420.25,255.41666666666667,516.5833333333334,19.70732751216477,1.1358181045661778,26.119058277051669,289563.56770793677,5028418.604157872,166.05909138642557,156.05380611305575,154.66569699417892,621.8753120211221,630.8322193906579,21.666507672255539,0.010479015902087838,32.09037675359682,0.012992095673192506,0.29107007378799368,0.0,398955.2530206633,0.0,0.0,0.008396374951760667,0.008396374951760667,0.0,0.0,0.0,0.0,0.4598045417655629,0.0,0.0,0.0,63.725119484189928,21.666666666666669,21.666666666666669,42.80151143525862,0.0,0.0,51.74303923710621,0.3240231573745625,17.71001135613468,0.3240231573745625,26.115408007232078,1518350.8361066164,0.0,0.0,0.0,1244349.0399696818,0.0,0.0,0.0,0.0,694569.7645014777,1201679.411277454,0.0,426075.06494044148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5523962.056349309,1372728.9712427764,0.0,1478474.1003593533,73395.8021529837,0.0,300723.85655891217,5085024.116795671,0.0,0.0,0.0 
 06/21  10:00:00,27.09166666666667,16.700000000000004,22.834511875722215,0.01608264308739167,99642.51723008113,1.8499999999999999,175.0,20.81925522277369,423.4166666666667,305.5833333333333,570.6666666666666,19.70732751216477,1.12721543454758,26.119058277051669,347688.9980040173,4832066.988371929,248.74925883500397,171.41437786076527,176.4099776390823,561.0741566829987,793.3114933758743,21.666330764631437,0.01047207014564005,36.767859343838107,0.013429384850021605,0.3745444633072699,0.0,2950821.371208702,0.0,0.0,0.003575529681948427,0.05077027368194842,0.0,0.0,0.0,0.047194744000000007,0.9721581740186189,0.0,0.0,0.0,63.66708300339528,21.666666666666669,21.666666666666669,33.99871455776805,0.0025837728504633299,0.0012206207228636927,51.386951745934947,0.5770467438385121,17.812539107742287,0.5770467438385121,26.11762261444129,2738459.1912617806,0.0,0.0,0.0,2129616.9829949859,0.0,0.0,0.0,0.0,672831.4350636677,1266714.880044877,0.0,426075.06494044148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9064217.798011337,2362712.7824762447,0.0,3459653.939303104,122521.0504217522,273747.7607883218,272752.6767087774,7233697.554305753,0.0,0.0,0.0 
