Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Environment:Site Outdoor Air Barometric Pressure [Pa](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),Environment:Site Sky Temperature [C](Hourly),Environment:Site Horizontal Infrared Radiation Rate per Area [W/m2](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Ground Temperature [C](Hourly),Environment:Site Outdoor Air Density [kg/m3](Hourly),Environment:Site Mains Water Temperature [C](Hourly),LIVING_1:Zone Total Internal Latent Gain Energy [J](Hourly),LIVING_1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),WALLEAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALLWEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALLSOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALLNORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),HORIZONTAL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),LIVING_1:Zone Mean Air Temperature [C](Hourly),LIVING_1:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](Hourly),UNFINISHEDATTIC:Zone Mean Air Temperature [C](Hourly),UNFINISHEDATTIC:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](Hourly),UNFINISHEDATTIC:Zone Infiltration Current Density Volume Flow Rate [m3/s](Hourly),LIVING_1:Zone Infiltration Latent Heat Loss Energy [J](Hourly),LIVING_1:Zone Infiltration Latent Heat Gain Energy [J](Hourly),LIVING_1:Zone Ventilation Latent Heat Loss Energy [J](Hourly),LIVING_1:Zone Ventilation Latent Heat Gain Energy [J](Hourly),EMS:Zone Infil Flow Rate_1 [m3/s](Hourly),EMS:Zone Infil/MechVent Flow Rate_1 [m3/s](Hourly),EMS:Whole House Fan Vent Flow Rate_1 [m3/s](Hourly),EMS:Range Hood Fan Vent Flow Rate_1 [m3/s](Hourly),EMS:Bath Exhaust Fan Vent Flow Rate_1 [m3/s](Hourly),EMS:Clothes Dryer Exhaust Fan Vent Flow Rate_1 [m3/s](Hourly),EMS:Local Wind Speed_1 [m/s](Hourly),EMS:Zone Natural Ventilation Flow Rate_1 [m3/s](Hourly),EMS:HPWH_sens_clg_OutputVariable_1 [J](Hourly),EMS:HPWH_lat_clg_OutputVariable_1 [J](Hourly),LIVING_1:Zone Air Relative Humidity [%](Hourly),LIVING_1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),LIVING_1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),UNFINISHEDATTIC:Zone Air Relative Humidity [%](Hourly),DOMESTIC HOT WATER_1:Water Use Connections Hot Water Volume [m3](Hourly),DOMESTIC HOT WATER_1:Water Use Connections Cold Water Volume [m3](Hourly),DOMESTIC HOT WATER_1:Water Use Connections Hot Water Temperature [C](Hourly),LIVING SUPPLY NODE_1:System Node Current Density Volume Flow Rate [m3/s](Hourly),AIR SUPPLY OUTLET NODE_1:System Node Temperature [C](Hourly),AIR SUPPLY OUTLET NODE_1:System Node Current Density Volume Flow Rate [m3/s](Hourly),WATER HEATER USE INLET NODE_1:System Node Temperature [C](Hourly),COOLING:ELECTRICITY_1 [J](Hourly),HEATING:ELECTRICITY_1 [J](Hourly),COOLING HVAC FAN PUMP_1 [J](Hourly),HEATING HVAC FAN PUMP_1 [J](Hourly),WATERHEATING:ELECTRICITY_1 [J](Hourly),SDHWPUMP:ELECTRICITY_1 [J](Hourly),HPWHFAN:ELECTRICITY_1 [J](Hourly),TOTALLIGHTS:ELECTRICITY_1 [J](Hourly),Appl_1:InteriorEquipment:Electricity [J](Hourly),VentFans_1:InteriorEquipment:Electricity [J](Hourly),Misc_1:InteriorEquipment:Electricity [J](Hourly),HEATING:GAS_1 [J](Hourly),WATERHEATING:GAS_1 [J](Hourly),Misc_1:InteriorEquipment:Gas [J](Hourly),HEATING:FUELOIL_1 [m3](Hourly),WATERHEATING:FUELOIL_1 [m3](Hourly),HEATING:PROPANE_1 [m3](Hourly),WATERHEATING:PROPANE_1 [m3](Hourly),PV:ELECTRICITY_1 [J](Hourly),METERDELIVEREDHEATINGTOZONE_1 [J](Hourly),METERDELIVEREDHEATINGSUPP_1 [J](Hourly),METERHEATINGDUCTLOSSES_1 [J](Hourly),METERDELIVEREDCOOLINGSENS_1 [J](Hourly),METERDELIVEREDCOOLINGLATENTHVAC_1 [J](Hourly),METERDELIVEREDCOOLINGLATENTDEHUM_1 [J](Hourly),METERCOOLINGDUCTLOSSESSENS_1 [J](Hourly),METERCOOLINGDUCTLOSSESLATENT_1 [J](Hourly),METERDHWDELIVERED_1 [J](Hourly),METERPIPELOSSESUNIT_1 [J](Hourly),ELECTRICITY:UNIT_1 [J](Hourly),GAS:UNIT_1 [J](Hourly),PROPANE:UNIT_1 [m3](Hourly),FUELOIL:UNIT_1 [m3](Hourly) 
 07/15  05:00:00,23.3,21.099999999999999,22.501123484434147,0.01716538187218188,99635.18386413295,0.0,0.0,11.18004645632117,370.5833333333333,4.0,4.916666666666667,21.952981967205799,1.1396099134383613,27.133507049039875,504630.0546413073,116184.66207654498,2.0242245394420106,7.5202401549343709,2.0242245394420106,13.712947278584709,4.152768280829793,21.666492193505346,0.009927664357100415,20.422934546808766,0.01505505841158085,0.1792541639167126,0.0,390441.26623491218,0.0,0.0,0.005166993951868341,0.005166993951868341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.40422310744403,21.666666666666669,21.666666666666669,98.08750073216,0.0,0.0,52.0346962431002,0.10518395300751647,16.904362777650456,0.10518395300751647,27.1082983026153,629553.0746203098,0.0,430666.74396156999,0.0,0.0,0.0,0.0,243698.7685667026,387039.84989387568,0.0,324615.49828270819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2474530.749999195,456533.52870186217,0.0,163006.25893011673,23540.762026390097,0.0,97921.57825544752,2015573.935325166,0.0,0.0,0.0 
 07/15  06:00:00,23.008333333333338,21.099999999999999,21.872167698173958,0.016343463398995809,99695.48042859572,0.0,0.0,11.087460768937144,370.0833333333333,55.166666666666667,89.75,21.952981967205799,1.1428942983930193,27.133507049039875,1779433.9950079504,1426091.470822237,31.09832655594062,81.62823076719248,31.09832655594062,170.70412620692216,71.0802669583883,21.666290742491456,0.010018358042051609,20.15050045674326,0.015045369556821309,0.1815246416972066,0.0,3150696.238450729,0.0,0.0,0.000400849964977078,0.04759559396497708,0.0,0.0,0.047194744000000007,0.0,0.0,0.0,0.0,0.0,60.98496250298427,21.666666666666669,21.666666666666669,99.74336096156365,0.06113817834674799,0.026307084759942136,51.334845665992357,0.21208343028646718,16.907547676060188,0.21208343028646718,27.120033985308856,1245537.9269758813,0.0,801829.2703489905,0.0,7180890.304779928,0.0,0.0,572137.4362968525,563324.6298984741,90000.0,363962.8314078847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5007645.121843727,972158.8322229021,0.0,280749.84189046188,48782.40124199146,5921381.5249301069,335699.0557615686,10817682.39970801,0.0,0.0,0.0 
 07/15  07:00:00,23.441666666666668,20.810775347807405,20.810775347807405,0.014617201577354333,99763.9251774454,0.0,0.0,13.617160372439296,383.5,124.41666666666667,273.3333333333333,21.952981967205799,1.145103437080479,27.133507049039875,538278.3257653143,3078863.0350834454,74.59485736419637,150.69735935654513,74.59485736419637,404.0747388081292,222.65744784730533,21.66646517997226,0.010100388717223548,21.51510154326851,0.015029107390278593,0.15674539659391566,0.0,210997.94501089757,0.0,0.0,0.00451960282992645,0.00451960282992645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.51783901713396,21.666666666666669,21.666666666666669,91.79677348463322,0.0021748663830792947,0.0010588700522635017,51.473594249299228,0.17901695426400775,16.96904850962829,0.17901695426400775,27.133507049039879,1069894.743351282,0.0,800084.5392222582,0.0,0.0,0.0,0.0,724025.1765577135,812271.4391326823,18000.0,413146.9978143558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4091454.9881547468,826542.4662656707,0.0,312187.1046386397,44708.874284837155,218973.40695710266,356666.2162591815,3837422.8960782925,0.0,0.0,0.0 
 07/15  08:00:00,24.541666666666669,20.337332056294547,20.337332056294547,0.01348582073363234,99843.77738443668,0.0,0.0,15.558435127845352,393.9166666666667,197.66666666666667,402.75,21.952981967205799,1.1438180588974627,27.133507049039875,336125.1965189441,4341771.970596126,119.73877183383269,163.87086114192935,119.73877183383269,562.431088427299,418.01748541734215,21.66652701910208,0.010084055067333599,26.01562867604025,0.014931386262008037,0.12669906413739888,0.0,226829.43529981865,0.0,0.0,0.006387355048197661,0.006387355048197661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.468863852744487,21.666666666666669,21.666666666666669,69.98051242245114,0.0,0.0,51.885569298379049,0.24607579667523536,16.99387630309433,0.24607579667523536,27.133507049039875,1492416.3084567798,0.0,988598.5395280934,0.0,0.0,0.0,0.0,713798.4794437337,996156.4947690927,0.0,422983.8310956499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5262813.7158653479,1008370.1132827418,0.0,772448.8378939424,55998.580116600235,0.0,342658.1775541382,4613953.65329335,0.0,0.0,0.0 
 07/15  09:00:00,25.64166666666667,20.406843880547215,20.406843880547215,0.013111793594445474,99920.37031767318,0.0,0.0,16.99515712896714,401.8333333333333,211.75,556.5833333333334,21.952981967205799,1.1411532367577764,27.133507049039875,293975.2275760266,4931569.113090502,158.25921402615448,139.15790962410055,140.13109808098847,633.9156443271058,608.4687711763382,21.66648438655426,0.010043813402510668,31.782794941099487,0.014653550483929808,0.26840001129145427,0.0,234149.97943532165,0.0,0.0,0.007288715262995329,0.007288715262995329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.274585093200929,21.666666666666669,21.666666666666669,49.17516586591074,0.006039733383828388,0.01690769483971919,51.625774129347409,0.36308300892038877,17.038099540591849,0.36308300892038877,27.133507049039875,2227562.4827448136,0.0,1429099.1314450915,0.0,0.0,0.0,0.0,679651.9313054879,1459370.9329669849,0.0,422983.8310956499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7101789.539253972,1381577.393986031,0.0,1840285.8183040035,77447.28613570298,621333.5672020412,300723.85655891217,6218668.309558027,0.0,0.0,0.0 
 07/15  10:00:00,27.09166666666667,20.636071498922484,20.636071498922484,0.012824315685356533,99931.77777581477,0.0,0.0,18.371996114627835,409.5,243.08333333333335,620.9166666666666,21.952981967205799,1.1362877782540553,27.133507049039875,440365.6652944232,4636184.78083462,243.4610026407063,151.3613318228486,156.02061889837504,569.4270036343174,767.6116935276082,21.666349910698519,0.010008419083602278,36.83067680226702,0.014294676058913686,0.34533357634618047,0.0,1450923.563662074,0.0,0.0,0.002184605528603894,0.04937934952860389,0.0,0.0,0.0,0.047194744000000007,0.0,0.0,0.0,0.0,61.06956907158412,21.666666666666669,21.666666666666669,36.21156442522335,0.029982131829183888,0.026772694988162456,51.55038646394822,0.5773254487749834,17.129406992896454,0.5773254487749834,27.133507049039879,3583135.4263415655,0.0,2185850.0211043928,0.0,4211770.083525386,0.0,0.0,658147.2035406833,1483416.2854365404,0.0,422983.8310956499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10526042.7800189,2071927.0207505287,0.0,3800094.1101440505,109354.6143092796,3059125.965139931,272752.6767087774,12545302.851044218,0.0,0.0,0.0 
 07/15  11:00:00,28.441666666666668,20.896439937432907,20.896439937432907,0.01263021508630354,99913.85177016368,1.5166666666666669,93.33333333333333,18.92059943084935,412.5833333333333,282.1666666666667,599.5833333333334,21.952981967205799,1.131343080735501,27.133507049039875,344631.8416127496,3714155.8613121917,298.68260559528127,157.55903525660345,162.21062743569204,407.0543064628862,841.8116590339678,21.666249788733393,0.009963952888237798,40.649513472698469,0.013871125944065375,0.4134152576619219,0.0,323810.595568597,0.0,0.0,0.011639420027888849,0.011639420027888849,0.0,0.0,0.0,0.0,0.7969945390603092,0.0,0.0,0.0,60.79198445617641,21.666666666666669,21.666666666666669,28.55331124886779,0.005514340796950664,0.013422545076055906,52.21109915532217,0.6517734315428193,17.25920798263994,0.6517734315428193,27.133507049039879,4132334.287693783,0.0,2218293.5242893395,0.0,0.0,0.0,0.0,628352.986308898,1526708.1366111856,0.0,432820.66437694427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10928270.966662934,2120396.3686733695,0.0,5413363.002249942,113838.89512725602,577213.5920512939,216810.31700850806,8938509.59928015,0.0,0.0,0.0 
 07/15  12:00:00,29.191666666666668,21.07406443009764,21.07406443009764,0.012570132657410333,99904.07394889945,1.0833333333333335,66.66666666666667,21.12055248902641,425.25,353.3333333333333,445.1666666666667,21.952981967205799,1.128531976157676,27.133507049039875,346623.117752675,3123887.0799477349,307.2478859705317,165.52463782518553,174.35585572843238,217.4943242711345,787.0014916916189,21.665997369764268,0.009894567534591692,42.02762984459219,0.013471929934973294,0.41607777948115928,0.0,289908.1915886472,0.0,0.0,0.010424552091861129,0.010424552091861129,0.0,0.0,0.0,0.0,0.5692818136145066,0.0,0.0,0.0,60.370303755884489,21.666666666666669,21.666666666666669,25.77230245661116,0.0,0.0,52.07364576089065,0.7666519000363427,17.334639924491709,0.7666519000363427,27.133507049039875,4892327.291249605,0.0,2915205.960528196,0.0,0.0,0.0,0.0,606848.2585440932,1309961.6511890109,0.0,442657.49765823836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12705446.967859934,2339649.7099509018,0.0,6684467.749386888,114807.61146700442,0.0,188839.1371583733,10167000.659169143,0.0,0.0,0.0 
 07/15  13:00:00,30.391666666666667,20.458333333333333,21.20390300997165,0.01226638165370076,99842.96256599797,0.875,301.6666666666667,22.936672728801559,435.75,387.0833333333333,456.0,21.952981967205799,1.123923670025918,27.133507049039875,1133163.680792601,3520878.396341235,320.20643523473316,178.19433348834716,306.9875682901156,178.19433348834716,826.0419319673124,21.769219871744757,0.009853556620542466,43.409121782432077,0.01318001758051951,0.41270524269839667,0.0,249683.8513617643,0.0,0.0,0.0100422813122882,0.0100422813122882,0.0,0.0,0.0,0.0,0.4598045417655629,0.0,0.0,0.0,59.71011855101917,21.666666666666669,21.666666666666669,23.461515813227753,0.04914801510820855,0.02293272003141742,50.926875854827368,0.8870604463941419,17.41916978328985,0.8870604463941419,27.133507049039875,5753380.593242457,0.0,3330993.339454015,0.0,4373433.210461739,0.0,0.0,600520.1769956796,1192126.5885013717,0.0,442657.49765823836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14614906.821804706,2182612.6878001096,0.0,8037178.985902157,113826.49655119262,4880968.027260784,167827.07910080823,15693111.406313502,0.0,0.0,0.0 
 07/15  14:00:00,31.45,20.350000000000006,21.898893075784064,0.012847403221348262,99739.48062428482,1.5,230.83333333333335,24.129524936042828,442.8333333333333,362.3333333333333,407.6666666666667,21.952981967205799,1.1178323241953665,27.133507049039875,317236.6716334785,4194345.378360012,275.3224438630004,174.69775699673427,434.29916317373957,174.69775699673424,729.4505017031394,21.874414844868963,0.009802806482988038,44.37291509720228,0.01290446753037324,0.42341586607403877,0.0,374475.1580788546,0.0,0.0,0.011924856826652042,0.011924856826652042,0.0,0.0,0.0,0.0,0.7882363573123935,0.0,0.0,0.0,58.96532091035167,21.666666666666669,21.666666666666669,21.826727760943276,0.0,0.0,51.688159655197647,0.9006954728142042,17.50143651366349,0.9006954728142042,27.133507049039875,5967021.983999773,0.0,3434945.672946107,0.0,0.0,0.0,0.0,600321.0780142872,1141556.9563252903,0.0,432820.66437694427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14542458.107008664,1876084.417788915,0.0,8626169.357229032,94047.97358990112,0.0,167827.07910080823,11576666.355662402,0.0,0.0,0.0 
 07/15  15:00:00,32.34166666666667,20.25,22.49739286876019,0.013375685524910237,99643.3320485198,1.8499999999999999,128.33333333333335,23.9481995224229,441.75,322.8333333333333,338.0833333333333,21.952981967205799,1.1125691765659896,27.133507049039875,282971.81169688879,4390608.7169588259,206.45184405860838,163.98978198110619,478.29290858009809,163.98978198110619,588.3548766291714,22.05884079293718,0.009763652797475093,43.8429870743233,0.012895841919991956,0.4119443828714408,0.0,512366.7661256937,0.0,0.0,0.01383371345570463,0.01383371345570463,0.0,0.0,0.0,0.0,0.9721581740186189,0.0,0.0,0.0,58.02028093459992,21.666666666666669,21.666666666666669,22.400850664432864,0.0,0.0,51.688159655197647,0.901830726403261,17.587734038664825,0.901830726403261,27.133507049039875,6089466.600082602,0.0,3434945.672946107,0.0,1412343.7339130259,0.0,0.0,603434.4205448878,1116119.8368130737,0.0,452494.3309395325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14917082.598045439,1458791.3044664807,0.0,8501274.999460394,74581.33648282716,0.0,146859.91860319524,13108804.59523923,0.0,0.0,0.0 
 07/15  16:00:00,31.516666666666667,20.350000000000006,21.82537746990772,0.012737524115586813,99600.96148970812,2.975,81.66666666666667,22.42314819736518,432.75,228.66666666666667,452.5,21.952981967205799,1.1162331786736284,27.133507049039875,357276.748544503,4771133.29798527,140.12256229950087,152.42121488325243,607.9013591084152,134.01620353939129,517.2964315586902,22.230057718373215,0.009744879727752039,41.75176902002238,0.01285887590327467,0.43362565847401499,0.0,572653.7732207526,0.0,0.0,0.01881883556160027,0.01881883556160027,0.0,0.0,0.0,0.0,1.563335442002914,0.0,0.0,0.0,57.28474045485208,21.666666666666669,21.666666666666669,24.93028438765114,0.0,0.0,51.68815965519766,0.9024174595990639,17.657366231732249,0.9024174595990639,27.133507049039879,5977567.971719724,0.0,3816606.3032734526,0.0,0.0,0.0,0.0,616428.4827039073,1291543.380781809,0.0,472167.9975021208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15896483.130195197,1212178.3720040806,0.0,7892903.579284275,63715.58575386293,0.0,195798.25895094296,12174314.135981016,0.0,0.0,0.0 
 07/15  17:00:00,30.599999999999999,20.25,21.617328997543578,0.012816402464026799,99579.77621030226,3.6,90.0,19.94986017576075,418.5,147.5,434.8333333333333,21.952981967205799,1.1192188213416643,27.133507049039875,606451.0777377738,4209623.30275911,97.58569400502965,174.35879041274249,583.9056899022696,94.57157020726599,349.86542410143377,22.418904523472326,0.009759237634850423,38.67329098544126,0.01274532640457122,0.42747155438126596,0.0,1804268.5401157824,0.0,0.0,0.010075488846427212,0.0572702328464272,0.0,0.047194744000000007,0.0,0.0,1.8917672575497449,0.0,0.0,0.0,56.70025889943221,21.666666666666669,21.666666666666669,29.111990075175233,0.010611423211447606,0.005465977105504114,51.63601351095547,0.9027495868919283,17.70113237777814,0.9027495868919283,27.133507049039875,5855512.153329052,0.0,3339530.5153642708,0.0,0.0,0.0,0.0,659846.1734995239,1568334.3928540822,90000.0,511515.33062729766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17078846.56383167,1220748.7131574089,0.0,6913873.64565764,67544.29535121849,1088685.8569977808,258744.638003734,12024738.565674227,0.0,0.0,0.0 
 07/15  18:00:00,29.900000000000003,20.350000000000006,21.956594194871923,0.013602569003272627,99567.55393372197,1.5,37.5,18.640021180142015,411.0,86.91666666666667,245.5,21.952981967205799,1.1202798811082316,27.133507049039875,674036.1044537773,2705836.407998727,54.38422624645619,140.74145365470123,358.15290454772437,52.76118623548524,155.4458989085875,22.1435622625942,0.009775552915559476,35.67869603965582,0.01275921189800086,0.3038323304750669,0.0,428650.9062215863,0.0,0.0,0.011040759113488723,0.011040759113488723,0.0,0.0,0.0,0.0,0.7882363573123937,0.0,0.0,0.0,57.7473337255648,21.666666666666669,21.666666666666669,34.302003093911888,0.0,0.0,51.18050775553507,0.9027732867258176,17.67049694893191,0.9027732867258176,27.133507049039875,5765946.375846661,0.0,3434945.672946107,0.0,0.0,0.0,0.0,768697.9169470045,1408646.2218278149,18000.0,521352.1639085918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17926858.92787442,1441386.8623430879,0.0,5976764.744718962,73418.1821891836,0.0,307727.8759114339,11917588.351476178,0.0,0.0,0.0 
 07/15  19:00:00,29.400000000000003,20.891666666666667,24.41307689053752,0.01766087717181841,99567.55393372197,0.0,0.0,16.9587203637641,401.6666666666667,26.41666666666666,38.5,21.952981967205799,1.1150199350198745,27.133507049039875,615242.7028600075,673742.8420162709,14.461896625698765,40.55727780440629,78.2915893516731,14.117894990597464,30.634410247469167,21.72193169824836,0.009752942628600862,32.66550909785688,0.012946816630988604,0.2038112694060773,0.0,670524.6541346524,0.0,0.0,0.00819896315573525,0.00819896315573525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.11717759086958,21.666666666666669,21.666666666666669,41.17117881084413,0.016196255024190338,0.044958378857170518,51.29028070200018,0.8694505018278322,17.43371819181796,0.8694505018278322,27.133507049039879,5507872.275561293,0.0,3432522.2394169589,0.0,2926335.9329913689,0.0,0.0,969026.018391988,1824832.3177093627,0.0,491841.6640647093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17459671.009687883,1708314.391370969,0.0,4941121.782176854,90627.44626919096,1655846.8535245076,293719.83720639048,15152430.448135682,0.0,0.0,0.0 
 07/15  20:00:00,28.758333333333338,21.74166666666667,25.888159961308813,0.020372669924674539,99578.96139186359,0.875,46.666666666666667,14.789499685804643,389.75,0.0,0.0,21.952981967205799,1.1127919620145668,27.133507049039875,607961.0466578516,0.0,0.0,0.0,0.0,0.0,0.0,21.666395556000606,0.009743568892369175,29.47006284859711,0.013333737346008713,0.12843183896736358,0.0,1044558.7544190777,0.0,0.0,0.009603520766523372,0.009603520766523372,0.0,0.0,0.0,0.0,0.4598045417655629,0.0,0.0,0.0,59.26826639664105,21.666666666666669,21.666666666666669,50.820674924567928,0.0060220550877418299,0.0032492665133291066,51.94014036687727,0.6558730593120455,17.230032189557944,0.6558730593120455,27.133507049039879,4169847.5040712498,0.0,2592839.130594168,0.0,184800.46727462999,0.0,0.0,1226863.4573774466,1033807.666771407,0.0,462331.16422082667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13618624.043970619,1545209.01543928,0.0,3213770.639613758,87461.84748768274,627810.2494046557,265748.6573562557,9670489.390309727,0.0,0.0,0.0 
 07/15  21:00:00,28.008333333333338,22.55,25.49166735483755,0.01999520223988191,99627.03567974609,2.1416666666666668,56.666666666666667,17.97649420364567,407.5833333333333,0.0,0.0,21.952981967205799,1.1167574102034613,27.133507049039875,608561.5440614513,0.0,0.0,0.0,0.0,0.0,0.0,21.666310223047647,0.009750647047370106,26.972186582673804,0.013686636312247237,0.19028984599891222,0.0,1530709.2351644485,0.0,0.0,0.014591654709452255,0.014591654709452255,0.0,0.0,0.0,0.0,1.12542635460714,0.0,0.0,0.0,59.33960607168863,21.666666666666669,21.666666666666669,60.26906996798416,0.0011770100550878667,0.0006186638127499453,51.93268624739897,0.5160825707957554,17.122700274452528,0.5160825707957554,27.133507049039875,3266812.57997543,0.0,1839285.6950466196,0.0,0.0,0.0,0.0,1427086.7891126075,1001783.3083176375,0.0,442657.49765823836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11157684.10656254,1427646.9389299239,0.0,2029360.9725459999,77072.98514101647,121594.58029009147,216810.31700850806,7977625.870110532,0.0,0.0,0.0 
 07/15  22:00:00,27.450000000000004,23.05621243931422,24.011622962460775,0.01777956262693883,99666.96178324172,1.9583333333333333,34.166666666666667,22.14820492328875,431.1666666666667,0.0,0.0,21.952981967205799,1.1231595980577923,27.133507049039875,576164.523693908,0.0,0.0,0.0,0.0,0.0,0.0,21.666244308177608,0.009774373877428239,25.852434349859153,0.01425702281140676,0.19859471547125988,0.0,1184157.98703874,0.0,0.0,0.014155654478728046,0.014155654478728046,0.0,0.0,0.0,0.0,1.0290863553800696,0.0,0.0,0.0,59.505839762727088,21.666666666666669,21.666666666666669,66.99974321127722,0.0,0.0,51.727547333451337,0.4123229592410104,17.063171869015524,0.4123229592410104,27.133507049039875,2602918.9574718757,0.0,1699015.4591134415,0.0,0.0,0.0,0.0,1043082.2660747598,847540.3251484356,0.0,393473.33125176737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9027285.517535467,1285056.6531098008,0.0,1463754.0800867656,68194.9763453705,0.0,188839.1371583733,6586030.33906028,0.0,0.0,0.0 
 07/15  23:00:00,26.90833333333333,22.995354415169147,23.261179118216999,0.016806758643021659,99669.40623855777,1.5,24.166666666666669,22.051011307558374,430.5833333333333,0.0,0.0,21.952981967205799,1.1269246260738893,27.133507049039875,548240.8524841183,0.0,0.0,0.0,0.0,0.0,0.0,21.66627986757348,0.009784914178672286,25.404667750633196,0.014522420451637161,0.17233449223616593,0.0,884820.587130523,0.0,0.0,0.012174250015835128,0.012174250015835128,0.0,0.0,0.0,0.0,0.7882363573123935,0.0,0.0,0.0,59.57034348638965,21.666666666666669,21.666666666666669,70.04887717438176,0.021700948132168657,0.010657867789326207,51.65453365818906,0.3549203461597392,17.02139866163572,0.3549203461597392,27.133507049039875,2224783.6934499277,0.0,1369293.815054625,0.0,2743914.4785824294,0.0,0.0,467434.8221440909,604116.1124078297,0.0,354125.9981265906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7883292.088305747,1180031.0272455395,0.0,1117991.332646294,57616.29670322372,2191186.668766448,104880.70004801713,7763668.919765493,0.0,0.0,0.0 
 07/15  24:00:00,26.699999999999993,22.45,23.63644302780401,0.017488774406751146,99642.51723008113,0.625,8.333333333333334,20.963492518439187,424.25,0.0,0.0,21.952981967205799,1.126200914595793,27.133507049039875,532577.0510966228,0.0,0.0,0.0,0.0,0.0,0.0,21.666342032287927,0.009794723656953476,25.02644903747669,0.014743436560196605,0.1479475662250772,0.0,812878.2545905361,0.0,0.0,0.010213880498483246,0.010213880498483246,0.0,0.0,0.0,0.0,0.3284318155468307,0.0,0.0,0.0,59.61282218978613,21.666666666666669,21.666666666666669,72.68867623482372,0.0,0.0,51.256921783063017,0.28155728820632749,16.99569106661511,0.28155728820632749,27.133507049039875,1768648.950714157,0.0,1250586.8261170774,0.0,500120.890557011,0.0,0.0,232101.3385102575,440043.3738142102,0.0,344289.16484529656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6139573.465586434,953843.6356427257,0.0,984245.7613584765,54383.411020107415,0.0,27971.179850134722,4535790.54455801,0.0,0.0,0.0 
